Entity,Code,Year,Prevalence - Neoplasms - Sex: Both - Age: Under 5 (Percent),Prevalence - Neoplasms - Sex: Both - Age: 70+ years (Percent),Prevalence - Neoplasms - Sex: Both - Age: 15-49 years (Percent),Prevalence - Neoplasms - Sex: Both - Age: 50-69 years (Percent),Prevalence - Neoplasms - Sex: Both - Age: 5-14 years (Percent),Prevalence - Neoplasms - Sex: Both - Age: All Ages (Percent)
Samoa,WSM,2008,0.112061947488,2.48791328199,0.302043548588,1.33507450166,0.0430330538667,0.394777812807
Samoa,WSM,2009,0.110426933153,2.56903779624,0.297450966959,1.34927123538,0.043059951114999995,0.399131601692
Samoa,WSM,2010,0.113469374584,2.59942090331,0.298812152943,1.3555730825,0.0438038747667,0.40474945745400004
Samoa,WSM,2011,0.115631340362,2.58950020642,0.30018447350599997,1.3607275318299998,0.0436110921229,0.408850135354
Samoa,WSM,2012,0.11636426709500002,2.57445460481,0.299674812814,1.35849922339,0.043393871228,0.410998789086
Samoa,WSM,2013,0.113920430057,2.5410582376699997,0.299435369205,1.35187739751,0.043514844203900005,0.411650392275
Samoa,WSM,2014,0.108720448826,2.4989671165600003,0.29974741271399996,1.35256453086,0.0438885779959,0.41261082824199996
Samoa,WSM,2015,0.105920412407,2.45555608215,0.301745285511,1.35126296025,0.0434746144763,0.414256446302
Samoa,WSM,2016,0.09713401497560001,2.396631445,0.302745197512,1.3494631506599999,0.043859038879,0.41444644532100006
Samoa,WSM,2017,0.097156432711,2.3146680551700003,0.304491741899,1.34568800553,0.0439746735666,0.41506731162200006
Sao Tome and Principe,STP,1990,0.44276166786399995,1.5791871554,0.19671060794700002,0.8758322747539999,0.0405389380999,0.295420733346
Sao Tome and Principe,STP,1991,0.43803380494200006,1.59230329599,0.204518727266,0.889128002134,0.040151620216,0.297162062119
Sao Tome and Principe,STP,1992,0.43415716149600003,1.6058354432300002,0.21501736293200002,0.897061979031,0.0400263744389,0.29961129322
Sao Tome and Principe,STP,1993,0.432363655744,1.62147216845,0.22350668595700002,0.914191715683,0.040167766144499996,0.30275936310999996
Sao Tome and Principe,STP,1994,0.436165366496,1.6323552961999999,0.23162987762700002,0.9315164091039999,0.0430106555756,0.307616591598
Sao Tome and Principe,STP,1995,0.43476331757600006,1.64559979036,0.23889701817499998,0.9479546810930001,0.0435242739738,0.310801291858
Sao Tome and Principe,STP,1996,0.42813238187,1.66164470581,0.24714838220500002,0.967373798815,0.04300662725,0.31388928974900004
Sao Tome and Principe,STP,1997,0.423912292239,1.6850679848699999,0.251475669467,0.985247633036,0.0436086622937,0.31628760309
Sao Tome and Principe,STP,1998,0.416823061203,1.69986057176,0.253476924237,1.00279752871,0.043303010070700004,0.31675476153800003
Sao Tome and Principe,STP,1999,0.40603938919,1.7100966980999999,0.251486341172,1.01228083233,0.0430784975024,0.314287140639
Sao Tome and Principe,STP,2000,0.438649710634,1.72356751091,0.251398088084,1.02434956041,0.044161347293900005,0.320472741897
Sao Tome and Principe,STP,2001,0.418288150934,1.7431657009400001,0.253777670949,1.03495798406,0.044064001071900005,0.319423309436
Sao Tome and Principe,STP,2002,0.40022839500400004,1.76310050672,0.25359707978699997,1.04375055852,0.0442835459243,0.317800752547
Sao Tome and Principe,STP,2003,0.40534761105800005,1.77557750273,0.254829454533,1.04558630563,0.0442158004275,0.31998921767300004
Sao Tome and Principe,STP,2004,0.383262242097,1.79959425199,0.256328763603,1.05385954491,0.0438610910915,0.3188240632
Sao Tome and Principe,STP,2005,0.345384894306,1.8122748182,0.256248345886,1.0548192564999999,0.036947165749499994,0.31185227904900004
Sao Tome and Principe,STP,2006,0.33807163981300004,1.8357992173,0.25979103536799997,1.0665326663299999,0.0395108778835,0.31490068321000003
Sao Tome and Principe,STP,2007,0.33009949395000004,1.85516092665,0.261406791652,1.07519822334,0.039639390859699995,0.31597519922699996
Sao Tome and Principe,STP,2008,0.38113773377,1.88522803101,0.258753908272,1.09169371388,0.0416670240067,0.325177313496
Sao Tome and Principe,STP,2009,0.37320178315700003,1.9295321119000002,0.263303784442,1.11602161927,0.041933874604099995,0.329492185707
Sao Tome and Principe,STP,2010,0.36612066935300003,1.97389038445,0.269375854807,1.13766277163,0.0424253619828,0.33467741051
Sao Tome and Principe,STP,2011,0.36408784778500003,2.00763148287,0.274698799903,1.15521712456,0.0425766500575,0.339841402349
Sao Tome and Principe,STP,2012,0.377858661514,2.05184834109,0.280610985668,1.17830710079,0.0430055433505,0.348236521352
Sao Tome and Principe,STP,2013,0.38836849025500003,2.0789785188,0.282959147748,1.19107058354,0.045814185275,0.353906959576
Sao Tome and Principe,STP,2014,0.382954445796,2.1061094697,0.284152444162,1.19937055924,0.0424549551388,0.355177493965
Sao Tome and Principe,STP,2015,0.38094540775700003,2.14340290229,0.283076180222,1.2192484447,0.04235229905,0.35816089680200003
Sao Tome and Principe,STP,2016,0.37226861996800004,2.19805693327,0.281699140528,1.23688208407,0.0406828720066,0.360436363522
Sao Tome and Principe,STP,2017,0.373264755186,2.22030715519,0.28387235864000004,1.24451053055,0.0400849600901,0.364761221197
Saudi Arabia,SAU,1990,0.16235166970200002,1.8148137624299998,0.169718824077,0.866646068966,0.0781418979953,0.22021531873800002
Saudi Arabia,SAU,1991,0.175283714765,1.85206311035,0.172093841813,0.88612603449,0.0778915069042,0.22517502863799999
Saudi Arabia,SAU,1992,0.178635765656,1.8850846044399998,0.175529436688,0.90780830219,0.078304121076,0.22981274684699998
Saudi Arabia,SAU,1993,0.179116458022,1.91797134405,0.178368535965,0.922607492159,0.0780476864586,0.233623776166
Saudi Arabia,SAU,1994,0.18069850681400002,1.9540494574399998,0.181164659392,0.939450603758,0.07760350637640001,0.238187601868
Saudi Arabia,SAU,1995,0.18180499102300002,1.98458074263,0.184092892465,0.953905691906,0.0780556227847,0.24301183447400002
Saudi Arabia,SAU,1996,0.18112330672000002,2.0169234365,0.188985481071,0.962860814296,0.0779674655241,0.24840533807700002
Saudi Arabia,SAU,1997,0.180507252484,2.04742383115,0.191363215985,0.9692882059910001,0.07826166886659999,0.252658392296
Saudi Arabia,SAU,1998,0.180146230569,2.07974818879,0.194877537054,0.979636661146,0.0783006299654,0.258150060561
Saudi Arabia,SAU,1999,0.18004780432700002,2.1221997912900004,0.19813631918699998,0.988086586967,0.0782422810762,0.26383459184799996
Saudi Arabia,SAU,2000,0.180684091834,2.16409200116,0.204488326119,0.9949321486609999,0.078844801859,0.271757218669
Saudi Arabia,SAU,2001,0.181321679931,2.21786308857,0.20921319735300004,1.0235267691,0.0785486440265,0.278384360464
Saudi Arabia,SAU,2002,0.182355036081,2.2935702832700002,0.21501072792999998,1.06178570369,0.07882272106650001,0.287356710945
Saudi Arabia,SAU,2003,0.18396453158800002,2.36965737241,0.22010884204199999,1.09395958085,0.07974522422329999,0.296015254971
Saudi Arabia,SAU,2004,0.190914928348,2.44844058303,0.226412017916,1.1332016009,0.0793992076394,0.30633220737100003
Saudi Arabia,SAU,2005,0.19597669222499997,2.56048068109,0.23347402778200002,1.18624123503,0.0803972212552,0.31853861275699996
Saudi Arabia,SAU,2006,0.204347586415,2.67447385944,0.24353883460099998,1.24308130392,0.08600365467490001,0.333981425344
Saudi Arabia,SAU,2007,0.198573891852,2.84884888475,0.25329410239600003,1.336787254,0.0865617981851,0.351040647011
Saudi Arabia,SAU,2008,0.200758041546,3.05517315245,0.267068910077,1.43914970948,0.0863271221612,0.372379167442
Saudi Arabia,SAU,2009,0.205426951969,3.25815387751,0.280813695737,1.53712388089,0.0863490334415,0.39362982063699997
Saudi Arabia,SAU,2010,0.214217765584,3.43726940233,0.294438937422,1.63383238869,0.0869103381256,0.41504513582299996
Saudi Arabia,SAU,2011,0.222230679813,3.57822609529,0.314791218278,1.69341915035,0.0907640008793,0.438715291605
Saudi Arabia,SAU,2012,0.23540291604,3.7311461029699995,0.336932193791,1.75378400736,0.0982348154754,0.465970743624
Saudi Arabia,SAU,2013,0.264287748316,3.86868635709,0.360110842827,1.8084588933299999,0.102137382655,0.494852974123
Saudi Arabia,SAU,2014,0.294176396753,4.0149941057800005,0.389653063908,1.86333348606,0.108957346272,0.529593295305
Saudi Arabia,SAU,2015,0.31515849462900003,4.1429299291,0.421951230783,1.9243956217,0.115692859837,0.566734610134
Saudi Arabia,SAU,2016,0.329721260468,4.28007512953,0.45179581271200003,1.9665013662900002,0.1198273289,0.6006152700699999
Saudi Arabia,SAU,2017,0.32416597178,4.3939688692,0.474526963701,2.00594976891,0.12383342686099999,0.628851462652
Scotland,,1990,0.440813068524,7.5579708638,0.878266366079,4.58458097489,0.169417306249,2.29578298211
Scotland,,1991,0.45245938231,7.830123809050001,0.9019585415110001,4.69631370856,0.183691298508,2.36943236299
Scotland,,1992,0.46881306153999996,8.14331728934,0.936971835293,4.82727280307,0.194624921941,2.45796956339
Scotland,,1993,0.470796153764,8.49263107802,0.981693535978,4.98698908319,0.212840258551,2.56333968752
Scotland,,1994,0.468276877782,8.64276915893,0.999114821408,5.060971128689999,0.21613474502199997,2.61458947862
Scotland,,1995,0.46989587553900003,8.77101865439,1.01796535562,5.121856810880001,0.21882511616800002,2.66308224431
Scotland,,1996,0.48187813334499996,8.90862868069,1.04871775698,5.22050859123,0.236929165918,2.72664500111
Scotland,,1997,0.46575141731299996,8.96773842447,1.0494740734799999,5.22316001775,0.237648367319,2.75302008435
Scotland,,1998,0.47525892355500005,9.074375463540001,1.06712703096,5.2580452723599995,0.26176800237500003,2.80316106072
Scotland,,1999,0.47198068909700003,9.22361259046,1.0908710882200001,5.34476131551,0.256273044014,2.8663196404
Scotland,,2000,0.49109801258799995,9.23622798808,1.09703274512,5.33710295448,0.242956972223,2.8829450029999997
Scotland,,2001,0.501187362016,9.35223322412,1.1268787631200001,5.42066668211,0.255959138676,2.94720320213
Scotland,,2002,0.536270741739,9.51862634391,1.1581559836800002,5.54694546092,0.255799285916,3.02797129205
Scotland,,2003,0.5659673197840001,9.66838752898,1.17142587642,5.63725063298,0.26037605827800003,3.08969467161
Scotland,,2004,0.580163351557,9.74592084888,1.1833290595200001,5.69327816571,0.262535840814,3.13429647203
Scotland,,2005,0.601988535398,9.79799898049,1.19931076333,5.73796645031,0.265277558815,3.1767586563299997
Scotland,,2006,0.596829213141,9.932723469599999,1.25246542306,5.83294340659,0.274391277201,3.2602883484999996
Scotland,,2007,0.610816415448,10.067605423,1.28591211705,5.89506021654,0.289218880977,3.32924332932
Scotland,,2008,0.6006195654300001,10.2523928265,1.33345800175,5.982733968880001,0.311385775614,3.41856594418
Scotland,,2009,0.6176267923700001,10.3581620489,1.3524312818400002,6.021998437380001,0.33452021659700004,3.4752554011399996
Scotland,,2010,0.631386356414,10.4763413916,1.3849256365,6.0859047749999995,0.329922192135,3.54465224173
Scotland,,2011,0.656450079332,10.56614616,1.40992151807,6.10430025297,0.361103719129,3.60033516932
Scotland,,2012,0.667809397136,10.6680461276,1.42097887224,6.14678406188,0.39499309451700004,3.6587594545599997
Scotland,,2013,0.677990882927,10.813201290799999,1.45095874499,6.24406715593,0.396969061128,3.7476851484599996
Scotland,,2014,0.714449618384,10.8803617066,1.46972511331,6.273421439309999,0.39883786735399995,3.8078357743
Scotland,,2015,0.72020993309,11.0819383964,1.56260187163,6.40173279944,0.394296716551,3.94686671434
Scotland,,2016,0.757951135334,11.2116625533,1.6632301983899997,6.507046556850001,0.45598287017100003,4.07751976584
Scotland,,2017,0.784267284147,11.1572078863,1.6859492033199999,6.51558128542,0.49339257329999997,4.1301728319499995
Senegal,SEN,1990,0.158163719027,1.6919495508799998,0.14022422408899998,0.904816426828,0.0185607473475,0.19664747887099998
Senegal,SEN,1991,0.152957772685,1.6782696347400001,0.142825433094,0.9048790587319999,0.018080770742899998,0.19616423545
Senegal,SEN,1992,0.15093991290300002,1.67832739149,0.144785307768,0.9092445446620001,0.0183840889754,0.19699426308
Senegal,SEN,1993,0.149741784331,1.67140783543,0.144778640553,0.908733285569,0.0184071350864,0.196704334209
Senegal,SEN,1994,0.147609973319,1.67190676865,0.148176755802,0.913913788104,0.0182463826662,0.198560946015
Senegal,SEN,1995,0.14520398727599998,1.67441465501,0.148575989623,0.9157383656129999,0.01842634738,0.19918633314800002
Senegal,SEN,1996,0.14621445423600002,1.6736733261599999,0.149586863213,0.915368214464,0.0184180644548,0.200766026839
Senegal,SEN,1997,0.14329859245999998,1.68086372716,0.151928006944,0.9047695925,0.0183231675393,0.20157277184800002
Senegal,SEN,1998,0.139330340712,1.6881014503299998,0.151458104017,0.9070402015249999,0.0182129062325,0.201660439224
Senegal,SEN,1999,0.135765063135,1.7080025596300001,0.152441055562,0.910505686134,0.018601576959699998,0.203263421343
Senegal,SEN,2000,0.134445888851,1.73080306503,0.152231218739,0.9186869830309999,0.0184640542798,0.20537666425200002
Senegal,SEN,2001,0.136652210284,1.7657255627000001,0.153821278126,0.92846426944,0.0184885319277,0.209103876221
Senegal,SEN,2002,0.138508801088,1.8015976661000002,0.154419148095,0.938709351212,0.0183576883146,0.21229191404800002
Senegal,SEN,2003,0.14147064166099999,1.83497431048,0.15562165524899998,0.952539527623,0.018436203927700002,0.216181139064
Senegal,SEN,2004,0.15665265655299998,1.8704098149600001,0.15576238156,0.96538857837,0.0181180552872,0.221412872757
Senegal,SEN,2005,0.157446147712,1.90287259946,0.155475353608,0.977625083797,0.018341190177299998,0.22410160956699998
Senegal,SEN,2006,0.150646896083,1.93003128851,0.155541937332,0.9878859513330001,0.0184637327561,0.225365921475
Senegal,SEN,2007,0.146610543418,1.95352596766,0.155762806488,0.995262660988,0.0183597487039,0.226679162848
Senegal,SEN,2008,0.139391958333,1.97640578654,0.155984223993,1.00027716606,0.018523900228,0.22730708079899997
Senegal,SEN,2009,0.13000016509,2.00249236266,0.155813491154,1.006458509,0.0184533263465,0.22757578236999998
Senegal,SEN,2010,0.12027395051399999,2.02571218685,0.157052750598,1.0181081172200002,0.018590435978600002,0.22890653770799999
Senegal,SEN,2011,0.11766438616099999,2.0558988618,0.15767838369,1.03383984191,0.0182760565062,0.231331849741
Senegal,SEN,2012,0.11198491895099999,2.08485791304,0.160021708546,1.05688975898,0.0183428105262,0.234763904994
Senegal,SEN,2013,0.10940814046300001,2.10990150882,0.161210043576,1.07939768312,0.018406810712800002,0.23802916992
Senegal,SEN,2014,0.118668450111,2.14947750452,0.162445262522,1.0973584934899998,0.018720353645,0.243299315602
Senegal,SEN,2015,0.119160345143,2.18900661879,0.16388309430099998,1.11799276993,0.0185239263527,0.247521008282
Senegal,SEN,2016,0.1170417789,2.2147070882,0.165339918375,1.13632106186,0.0183824268909,0.25105654228200003
Senegal,SEN,2017,0.115536542262,2.21372258764,0.16682452301700001,1.16062397708,0.0185635344111,0.254633432785
Serbia,SRB,1990,0.572286328765,4.1453628577499995,0.9653924397260001,3.4040963038900003,0.220620888071,1.59593713942
Serbia,SRB,1991,0.5372103113319999,4.0081612201,0.917387699581,3.31398585863,0.21870966580600001,1.53595690173
Serbia,SRB,1992,0.5462716058489999,4.02184104781,0.9411080461489999,3.37811582442,0.226483004873,1.55791100429
Serbia,SRB,1993,0.5282906180520001,3.98035028927,0.9464268594349999,3.38350002415,0.22191935488599998,1.56455057576
Serbia,SRB,1994,0.520554833179,3.96245590655,0.9465244761770001,3.38600464395,0.22148831190100002,1.56476958939
Serbia,SRB,1995,0.515872969809,3.95630115284,0.9582267364779999,3.40155657154,0.22525722582600002,1.5774500417100001
Serbia,SRB,1996,0.511716396314,3.9867558281999997,0.9867456558719999,3.44810485759,0.228200343365,1.61358082695
Serbia,SRB,1997,0.506903663163,4.0450363206799995,1.0196516470900001,3.5154897082699996,0.22955975555900002,1.6546770420299999
Serbia,SRB,1998,0.521862705741,4.05033479294,0.997977876748,3.50113257154,0.22757346874499998,1.68694237254
Serbia,SRB,1999,0.51201067132,4.12675280811,1.02664550072,3.57692294121,0.23171476648,1.74454512337
Serbia,SRB,2000,0.510598792745,4.21639959003,1.02385031664,3.6611421586699997,0.233021667806,1.75024741979
Serbia,SRB,2001,0.518117155662,4.30393553129,1.03053361477,3.71139650923,0.23469484572699997,1.7973363206200001
Serbia,SRB,2002,0.531595643704,4.44477488461,1.04772616731,3.79291933911,0.238451783133,1.87141892886
Serbia,SRB,2003,0.536042381321,4.59032717816,1.05832383869,3.89931916832,0.241786344036,1.9363861549
Serbia,SRB,2004,0.535270908918,4.731831129700001,1.07952182679,4.00284189134,0.250801348022,2.00886642548
Serbia,SRB,2005,0.541458124583,4.87662655741,1.12125442117,4.12527449381,0.255230063932,2.10067243969
Serbia,SRB,2006,0.5336514547969999,4.97965941514,1.1258547076,4.18964511121,0.253998971787,2.14835926752
Serbia,SRB,2007,0.5123334039559999,5.08386686341,1.12767721055,4.23100976138,0.25725628208,2.19006405879
Serbia,SRB,2008,0.495402808139,5.2069293747,1.15440989265,4.32532002758,0.257993036817,2.25960579
Serbia,SRB,2009,0.499045407769,5.324653861640001,1.15426211138,4.41176688752,0.262386029243,2.31056454725
Serbia,SRB,2010,0.49162137537,5.4169089038600005,1.1382239175,4.4693089972,0.264542033756,2.33975426399
Serbia,SRB,2011,0.49411132980300004,5.53517227674,1.14136719573,4.553851319740001,0.263737368307,2.3865678626899998
Serbia,SRB,2012,0.482336649784,5.62311071199,1.1528276739799999,4.64653259171,0.26739707434800003,2.42853568518
Serbia,SRB,2013,0.49369989186200003,5.689171926779999,1.15295629198,4.70878320159,0.277350015892,2.45631069022
Serbia,SRB,2014,0.497713173004,5.77808104712,1.1694292657399998,4.77317433301,0.275931734121,2.4999508061699998
Serbia,SRB,2015,0.501575468137,5.8617405963,1.18798835244,4.80883923866,0.27575289116699997,2.53299606814
Serbia,SRB,2016,0.511972980907,5.87749529117,1.18529961321,4.81485698698,0.283044068709,2.54233205525
Serbia,SRB,2017,0.52074700828,5.90648597757,1.19316341929,4.83763557383,0.288411907229,2.5657771763799997
Seychelles,SYC,1990,0.0428051988088,2.592485087,0.277864519599,1.90270524057,0.0140021483791,0.510659799467
Seychelles,SYC,1991,0.0432021041199,2.72788798996,0.29253499541899997,2.0003786310100002,0.0141512973439,0.538650693218
Seychelles,SYC,1992,0.0432398111246,2.88574189453,0.311733412057,2.1151161696,0.0137404927534,0.571929659813
Seychelles,SYC,1993,0.043167347951999994,3.0368800571300003,0.334600513807,2.2247340509,0.0138742236254,0.607180810032
Seychelles,SYC,1994,0.0432174084666,3.2106277731599997,0.359139367505,2.33115617758,0.0140813653382,0.644646052108
Seychelles,SYC,1995,0.0436099824984,3.4035680071200005,0.381994975267,2.44053775807,0.0140982410724,0.682920932875
Seychelles,SYC,1996,0.0501198280081,3.60074984446,0.40991654922500004,2.56396429358,0.0143948934987,0.725878750497
Seychelles,SYC,1997,0.0586084834169,3.8157419822900005,0.431898938845,2.6993499983400002,0.0139701069925,0.769947062173
Seychelles,SYC,1998,0.062048850983,4.00032221837,0.45757614311899997,2.81879203028,0.0141693704481,0.8128689259199999
Seychelles,SYC,1999,0.07485568942149999,4.14161239448,0.47528579972499996,2.89312969594,0.0145878994658,0.8448570801040001
Seychelles,SYC,2000,0.08052567805329999,4.2789343865400005,0.489149792486,2.94125560077,0.017241973786299998,0.870730742169
Seychelles,SYC,2001,0.0943297203886,4.37808311988,0.508127463748,2.96145279825,0.0273502747875,0.897969443262
Seychelles,SYC,2002,0.10319333437500001,4.41542418989,0.529333945542,2.96976565611,0.0145117564042,0.918200700917
Seychelles,SYC,2003,0.10569455137499999,4.465694564750001,0.549655003058,2.97829995284,0.014552526151999999,0.9409412227070001
Seychelles,SYC,2004,0.111701240796,4.54530021754,0.569588258393,2.99582677183,0.014341826436999999,0.967597378523
Seychelles,SYC,2005,0.11383408941900001,4.56326739722,0.5868498983839999,2.97382379302,0.0143108418871,0.9861481323979999
Seychelles,SYC,2006,0.11806963462100001,4.63998595401,0.600344288236,2.96721117748,0.014302846714,1.00984510211
Seychelles,SYC,2007,0.124570023776,4.76072075293,0.610225159956,3.00641859241,0.014246817425199999,1.04090989065
Seychelles,SYC,2008,0.129527991269,4.88411438237,0.6278500429,3.04586820021,0.0143527134085,1.07755701556
Seychelles,SYC,2009,0.133307070401,5.01375402498,0.649670499782,3.0904023813699997,0.014372880880199999,1.11806843912
Seychelles,SYC,2010,0.140220519343,5.1095225294799995,0.6620682058540001,3.1219683761,0.0144851817273,1.15018469092
Seychelles,SYC,2011,0.146491958616,5.17219323556,0.6750778387280001,3.15329970996,0.014480132874700001,1.1811921753699999
Seychelles,SYC,2012,0.15590711493800002,5.21738353361,0.686575685259,3.18214506978,0.0182926255838,1.21177549337
Seychelles,SYC,2013,0.165309708626,5.25753288377,0.697356804313,3.21711611356,0.0189668249213,1.24472606483
Seychelles,SYC,2014,0.166769576776,5.33530843424,0.705134448912,3.2728162738199997,0.0189337495673,1.28186973432
Seychelles,SYC,2015,0.169760716461,5.46444619564,0.712033656428,3.3488907292,0.0198079101081,1.3247324508
Seychelles,SYC,2016,0.175523651148,5.5303822905299995,0.727307120471,3.4251447315,0.0235072455634,1.3696138503
Seychelles,SYC,2017,0.182513543764,5.60263582686,0.7383224305239999,3.49242158173,0.0275164929446,1.41313180509
Sierra Leone,SLE,1990,0.213955480809,1.59916147864,0.15899201355499998,0.896280573395,0.0182325337569,0.23329357218299998
Sierra Leone,SLE,1991,0.221656452235,1.57280467181,0.161048665614,0.8749159261230001,0.0182149481988,0.236034090558
Sierra Leone,SLE,1992,0.22109444315200003,1.54926326988,0.165383557094,0.86197999165,0.018328630045000002,0.23776093839999998
Sierra Leone,SLE,1993,0.206844236957,1.53742038088,0.164140197108,0.8526469981700001,0.018289137732899998,0.231787488496
Sierra Leone,SLE,1994,0.183719870721,1.53005399207,0.164990332176,0.841930483878,0.0184675226801,0.22611593642400002
Sierra Leone,SLE,1995,0.177658904383,1.5382151076,0.168117161919,0.845991723006,0.0184292815034,0.22653862670000002
Sierra Leone,SLE,1996,0.168154871747,1.5430182803899999,0.168423147216,0.847643189225,0.0181432558756,0.22319503515400002
Sierra Leone,SLE,1997,0.16715706568,1.55579268479,0.17220481223099998,0.8547384591380001,0.0183275828972,0.226636499039
Sierra Leone,SLE,1998,0.164972954497,1.5588093169100001,0.179122810262,0.853501651316,0.0183035642935,0.229410873412
Sierra Leone,SLE,1999,0.15477894228800002,1.5781667862900002,0.17896693172300002,0.8565732584589999,0.0181656609766,0.225183538326
Sierra Leone,SLE,2000,0.143234606778,1.59844595852,0.179295657846,0.8672196275690001,0.0182676061706,0.22152296991099998
Sierra Leone,SLE,2001,0.135344138358,1.6239676796899998,0.179886958702,0.880100655572,0.0182072391869,0.21834547176499997
Sierra Leone,SLE,2002,0.12990215960499998,1.65838455745,0.184816604934,0.8990493756890001,0.0183405924139,0.218945523326
Sierra Leone,SLE,2003,0.126716897424,1.6897547304,0.18598448296,0.9115452862690001,0.018315487177,0.21814556393
Sierra Leone,SLE,2004,0.127231723474,1.7091525213699998,0.188149509878,0.9254227128629999,0.0183137155532,0.218986843976
Sierra Leone,SLE,2005,0.127203599832,1.7345610163899998,0.189525873842,0.937689063927,0.018311101808,0.21989557880500002
Sierra Leone,SLE,2006,0.130392908521,1.74585978144,0.191128159578,0.946254908496,0.0182973137563,0.22125973738399998
Sierra Leone,SLE,2007,0.131873999649,1.76101125329,0.193365405864,0.952669396674,0.0183225202677,0.222791875185
Sierra Leone,SLE,2008,0.12972055982,1.7696331923300002,0.191611489463,0.954849382264,0.018145996004,0.22144004387600003
Sierra Leone,SLE,2009,0.132241732253,1.78247841787,0.191903455665,0.9604970833509999,0.0181898665897,0.22240525417700002
Sierra Leone,SLE,2010,0.142991023188,1.79577011656,0.192879449709,0.9721238383399999,0.0184246184317,0.225793041879
Sierra Leone,SLE,2011,0.145660829173,1.8109267863599998,0.192118792777,0.978766905717,0.0181281069209,0.226757495587
Sierra Leone,SLE,2012,0.15011797787599998,1.82175138723,0.19222088086,0.988834589075,0.018068469828200002,0.228770575866
Sierra Leone,SLE,2013,0.15514812312999998,1.83863758348,0.189249958334,0.9923796202749999,0.0183025132358,0.22923689991700003
Sierra Leone,SLE,2014,0.15771483146600002,1.8475560130600002,0.187604371138,0.9962997390380001,0.0183772343646,0.229905985633
Sierra Leone,SLE,2015,0.15237081502799998,1.8647479759499999,0.185405756744,1.0029254343,0.0182974615409,0.22957820148699998
Sierra Leone,SLE,2016,0.146583728283,1.88633698776,0.18328240546500002,1.01449815172,0.0184903967069,0.230027547878
Sierra Leone,SLE,2017,0.139936907518,1.89898723751,0.18335926325100002,1.02041718498,0.018702173545,0.23101453881400003
Singapore,SGP,1990,1.1929198006400001,5.20043764807,1.13297074029,3.4464281455499997,0.79315728123,1.55517596008
Singapore,SGP,1991,1.19932957311,5.24396477439,1.13601502958,3.46859518043,0.794504031541,1.57122621921
Singapore,SGP,1992,1.20522544652,5.32279763452,1.15086210906,3.5071100062600005,0.7947303216280001,1.59347707977
Singapore,SGP,1993,1.21623584534,5.42353296104,1.1736078489200001,3.5636652172899996,0.8046981219480001,1.6229092199400001
Singapore,SGP,1994,1.2150715647399999,5.5297351039,1.18906308581,3.6390736847199996,0.8154046889519999,1.65087758132
Singapore,SGP,1995,1.21645110235,5.64219508762,1.2038200429300001,3.7147509608,0.819367444016,1.6718013223300001
Singapore,SGP,1996,1.24209006508,5.71559392688,1.21191746498,3.76617584203,0.8369723652729999,1.68958518369
Singapore,SGP,1997,1.26371402857,5.83593795133,1.21362873129,3.80386897645,0.851521141997,1.71284131482
Singapore,SGP,1998,1.30908179275,5.937725418139999,1.2176007533,3.8295987091000003,0.85972658795,1.73514484966
Singapore,SGP,1999,1.33588004488,6.04535100402,1.2260379481299999,3.8704783858,0.8623335673439999,1.7619610983100003
Singapore,SGP,2000,1.29970252912,6.12942694576,1.23249712659,3.90390704073,0.8684142901680001,1.78266365244
Singapore,SGP,2001,1.31125499711,6.19473558861,1.24730663176,3.95212661524,0.869164994755,1.8108141396600002
Singapore,SGP,2002,1.35245465185,6.24433411372,1.26087304336,3.99600133933,0.8786262760800001,1.84390081626
Singapore,SGP,2003,1.37957827102,6.272619644280001,1.27870313606,4.02141859439,0.882618330416,1.8794213607499999
Singapore,SGP,2004,1.38665585507,6.35217811564,1.29644788949,4.09804585586,0.885674674116,1.92695590274
Singapore,SGP,2005,1.38949071786,6.426509175960001,1.3065421121,4.11714280157,0.898874461163,1.9612094232700001
Singapore,SGP,2006,1.40134682112,6.5145824482100005,1.32030406763,4.15266704053,0.923633054594,2.00330462687
Singapore,SGP,2007,1.43267828077,6.6484185916600005,1.33354917842,4.19182754867,0.938055475333,2.05084241871
Singapore,SGP,2008,1.48439039306,6.83064825903,1.3527536287800002,4.25115210167,0.955178680339,2.11196626028
Singapore,SGP,2009,1.53907253041,6.908468899340001,1.35628996796,4.24468920124,0.9706455732989999,2.15037775182
Singapore,SGP,2010,1.56608554233,6.9973109630599994,1.36379443299,4.26172638144,0.95574489379,2.19275094413
Singapore,SGP,2011,1.58151622511,7.05681339692,1.37135674142,4.2668436476,0.9400418126500001,2.22879449713
Singapore,SGP,2012,1.5748438625199999,7.1264854070300006,1.38484306484,4.30367990183,0.9495542162509999,2.27391257278
Singapore,SGP,2013,1.5863997349699999,7.14198195577,1.39618102737,4.29999701904,0.970155599082,2.3072532373600003
Singapore,SGP,2014,1.5552365353,7.1885791890099995,1.41190670157,4.30413282254,0.993052120339,2.34803488437
Singapore,SGP,2015,1.52009148845,7.2076839347599995,1.4240742587600002,4.3161083305300005,1.01809892388,2.38425810311
Singapore,SGP,2016,1.49616914368,7.2298930372,1.41801929622,4.2986970939499995,1.0405261428400001,2.40701338913
Singapore,SGP,2017,1.45420049815,7.2176042121699995,1.42144133769,4.27026836818,1.02334687864,2.42966157797
